Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1564232791000,64:70:02:b4:06:cf,-91,restaurace_pivonka,14.31137763,48.80454962,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,102457
1564232603000,64:70:02:bb:b8:86,-89,Vltava.opnt,14.31459579,48.80626699,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,92452
1564570212000,64:70:02:cf:4a:8a,-69,GH-MAIN,14.47257608,48.9794259,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,102457
1564570261000,64:70:02:cf:a5:30,-87,kronyjjj,14.47172695,48.98490785,12,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1564503789000,64:70:02:d9:10:e2,-90,Lukasovi,14.43716327,48.98607836,4,[WPA2-PSK-CCMP][ESS],,12412
1564234341000,64:70:02:e8:ef:2e,-67,zofkanet,14.311239,48.80111382,30,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
1589042072000,64:70:02:e8:f3:00,-83,wifi doma,14.31084223,48.8009793,9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1564503808000,64:70:02:e9:01:70,-87,STARNET_SvystakJ,14.43689363,48.98623047,4,[WPA2-PSK-CCMP][ESS],,82447
1588691659000,64:70:02:ef:21:30,-85,Kub,14.30974826,48.80057874,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,32422
1564503938000,64:70:02:ef:39:84,-87,kaiser,14.43537143,48.98698506,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
1564503906000,64:70:02:f2:0e:9a,-78,DP net,14.43572979,48.98663805,3,[WPA2-PSK-CCMP][WPS][ESS],,52432
1564232830000,64:70:02:f8:67:ac,-82,krasneudoli_5,14.31057843,48.80402585,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
1564570010000,64:70:02:f8:82:18,-90,STARNET-Pecha,14.4791266,48.97326895,6,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,42427
1565374360000,64:a0:e7:0b:f3:c8,-87,Zavadilovi,14.32030475,48.80958166,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
1564231669000,64:a5:c3:71:a9:64,-81,Stanislav - Wi‑Fi síť,14.31387484,48.80608738,3,[WPA2-PSK-CCMP][ESS],,112462
1564503815000,64:a5:c3:71:e5:9c,-87,LHWifi,14.43678559,48.98619452,4,[WPA2-PSK-CCMP][ESS],,112462
1565374526000,64:d1:54:02:9e:50,-77,ppp2patro,14.32104214,48.81166476,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,42427
1589042056000,64:d1:54:05:03:bf,-85,,14.31062562,48.80091445,3,[WPA2-PSK-CCMP][WPS][ESS],,-5280
1584895250000,64:d1:54:07:d7:00,-64,STARNET-200-Ple-358,14.30602509,48.7965228,3,[ESS],,-5700
1564570495000,64:d1:54:0b:93:58,-88,STARNET-Stu42-IvecoAutosalon,14.48187652,49.00272194,10,[ESS],,-5660
1564231756000,64:d1:54:33:90:05,-72,STARNET-0-68-1-36,14.31272912,48.80555825,6,[ESS],,-5500
1564570216000,64:d1:54:49:62:bc,-84,HANZAL,14.47229341,48.97993743,10,[WPA2-PSK-CCMP][WPS][ESS],,102457
1565375050000,64:d1:54:4c:af:bf,-90,PCiNET_08_CKSum_CKGall,14.31791828,48.81575858,3,[WPA2-PSK-CCMP][WPS][ESS],,-5640
1564570017000,64:d1:54:54:22:f9,-83,LuckyNet_N&R_5G,14.4789818,48.97370677,8,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,-5280
1564570017000,64:d1:54:54:22:fa,-89,LuckyNet_N&R,14.4789818,48.97370677,8,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
1565374980000,64:d1:54:62:02:56,-92,AAG994,14.31921292,48.81540547,3,[WPA2-PSK-CCMP][ESS],,-5180
1564570017000,64:d1:54:68:d6:f8,-87,LuckyNet_Josef_5G,14.4789818,48.97370677,8,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,-5180
1564570017000,64:d1:54:68:d6:f9,-81,LuckyNet_Josef,14.4789818,48.97370677,8,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,42427
1564570282000,64:d1:54:6c:f3:af,-81,KS,14.47292477,48.98767921,10,[WPA2-PSK-CCMP][WPS][ESS],,82447
1564570379000,64:d1:54:71:3f:95,-68,Internet_36,14.47684075,48.99253502,12,[WPA2-PSK-TKIP][ESS],,102457
1564570230000,64:d1:54:87:76:ce,-70,Park cedule Sramka,14.47156663,48.98191567,10,[WPA2-PSK-CCMP][WPS][ESS],,-5180
1564570251000,64:d1:54:87:ef:d7,-78,Park cedule Prazska,14.47179241,48.98380075,11,[WPA2-PSK-CCMP][WPS][ESS],,-5180
1564570268000,64:d1:54:8e:2e:8d,-86,Sterbova,14.47185485,48.98576965,10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564570540000,64:d1:54:8e:98:cb,-71,LuckyNet_Benes_OK,14.47674619,49.00439529,11,[WPA2-PSK-CCMP][WPS][ESS],,22417
1564570282000,64:d1:54:97:a4:e0,-87,LuckyNet_=_INTERNET,14.47292477,48.98767921,10,[WPA2-PSK-CCMP][WPS][ESS],,112462
1564232944000,64:d1:54:98:8d:57,-81,STARNET-Krivanek,14.31027338,48.80246508,8,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564502749000,64:d1:54:9e:97:1f,-90,STARNET_Marta_5G,14.44265921,48.98234284,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,-5180
1564502749000,64:d1:54:9e:97:20,-78,STARNET_Marta,14.44265921,48.98234284,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
1564570219000,64:d1:54:a0:a9:e1,-90,KOI,14.47208129,48.98035548,10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564570481000,64:d1:54:a2:0e:6b,-78,STARNET_WiFi_Free_Izabo_5G,14.48352426,49.00249624,10,[ESS],,-5180
1564570481000,64:d1:54:a2:0e:6c,-83,STARNET_WiFi_Free_Izabo,14.48352426,49.00249624,10,[ESS],,12412
1564570279000,64:d1:54:a4:bc:fd,-85,David,14.47261562,48.98729025,10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,132472
1564570414000,64:d1:54:ef:52:62,-90,STARNET_Milena,14.48040934,48.99729229,13,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564503761000,64:d1:54:f6:c3:70,-68,STARNET_Benadikova,14.43723288,48.98564538,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,112462
1589042056000,66:d1:54:05:03:bf,-85,,14.31062562,48.80091445,3,[WPA2-PSK-CCMP][ESS],,-5280
1564570223000,66:d1:54:a0:a9:e1,-83,KOP,14.47182038,48.98091292,10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,12412
1564569985000,66:d9:e7:09:7d:48,-89,,14.47955731,48.97259393,11,[WPA2-PSK-CCMP][ESS],,12412
1564569985000,66:d9:e7:0d:43:f9,-85,,14.47955731,48.97259393,11,[WPA2-PSK-CCMP][ESS],,62437
1564569983000,66:d9:e7:0d:5a:63,-86,,14.4795718,48.97263353,13,[WPA2-PSK-CCMP][ESS],,62437
1564232489000,66:eb:8c:a1:17:dd,-86,DIRECT-8CA197DD,14.31713971,48.80650986,6,[WPA2-PSK-CCMP][WPS][ESS][P2P],,102457
1584895367000,68:72:51:02:a0:0d,-83,opennet.spoli6a_V,14.3040392,48.79623562,9,[ESS],,-5540
1565374024000,68:72:51:02:a3:71,-81,opennet.nastrani4aH,14.31765755,48.80605104,3,[ESS],,-5500
1588692092000,68:72:51:02:a3:8c,-73,opennet.plesivec8a,14.31088619,48.80077415,35,[ESS],,-5540
1588691541000,68:72:51:0c:26:99,-73,mynet.plesivec,14.30751154,48.80043019,3,[ESS],,42427
1584895236000,68:72:51:0c:27:40,-84,opennet.spoli1,14.30625672,48.79652867,3,[ESS],,132472
1564232708000,68:72:51:0c:28:a8,-78,opennet.spoli3,14.3125932,48.80550515,5,[ESS],,32422
1565374648000,68:72:51:0e:65:f2,-65,mynet.hornibrana2,14.3223032,48.81273196,4,[ESS],,52432
1564231678000,68:72:51:20:b7:4b,-73,opennet.plesivec3,14.31378383,48.80606787,4,[ESS],,102457
1564233066000,68:72:51:20:b7:be,-75,opennet.spoli,14.31091478,48.80116221,11,[ESS],,82447
1565374190000,68:72:51:22:ab:87,-77,opennet.dulni3a_V,14.32057471,48.80739033,3,[WPA2-PSK-CCMP][ESS],,-5540
1564570027000,68:72:51:2a:32:9a,-85,Budejovice-freeB,14.47879185,48.97465468,8,[ESS],,82447
1565374487000,68:72:51:64:ec:31,-85,opennet.nadrazi1,14.32053284,48.8112458,4,[ESS],,42427
1564570086000,68:7f:74:8a:c5:dc,-87,Mirka,14.47911722,48.97506037,11,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],,62437
1564504460000,68:7f:74:9b:32:f2,-77,LULULIMI,14.42715685,48.98835082,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,42427
1564503662000,68:ff:7b:07:e1:a0,-86,wolf5,14.43744415,48.98447665,4,[WPA2-PSK-CCMP][WPS][ESS],,-5180
1564503673000,68:ff:7b:07:e1:a1,-76,wolf2,14.43758803,48.98463492,4,[WPA2-PSK-CCMP][WPS][ESS],,22417
1565374308000,68:ff:7b:0e:1a:72,-89,STARNET-Vilimek,14.32077716,48.80894732,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1588691569000,68:ff:7b:31:63:e8,-84,Anna_5G,14.30794293,48.80037288,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5220
1588691508582,68:ff:7b:31:63:e9,-75,Anna,14.30707098,48.80030837,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1565373941000,68:ff:7b:31:66:08,-87,Na Kovarne,14.31597475,48.80585576,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564502763000,68:ff:7b:31:69:97,-83,Kristýna-5G,14.44263721,48.9825376,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5240
1564502744000,68:ff:7b:31:69:98,-77,Kristýna,14.44265505,48.98225642,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1565374417000,68:ff:7b:42:c5:ed,-82,Pensionnakovarne2 4G_EXT,14.3198044,48.81037531,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1565374417000,68:ff:7b:42:c5:ee,-91,Pensionnakovarne2 4G_5GEXT,14.3198044,48.81037531,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,-5180
1564232398000,68:ff:7b:47:59:85,-81,TP-Link_5986_5G,14.31800541,48.8075599,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5180
1564232398000,68:ff:7b:47:59:86,-78,TP-Link_5986,14.31800541,48.8075599,4,[WPA-PSK-CCMP][ESS],,92452
1564503690000,68:ff:7b:54:48:0f,-87,Mary_5G,14.43762232,48.98479596,8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5240
1564503715000,68:ff:7b:54:48:10,-78,Mary_2G,14.43751867,48.98500282,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1564231918000,68:ff:7b:54:5c:01,-82,Cerny 5G,14.31262953,48.80662376,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5180
1564231918000,68:ff:7b:54:5c:02,-65,Cerny,14.31262953,48.80662376,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564570188000,68:ff:7b:54:5d:b2,-87,Cajirna_private_24,14.47434376,48.97841827,9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,92452
1565374351000,68:ff:7b:54:61:0f,-87,Roubinovi,14.32034569,48.80947645,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564503694000,68:ff:7b:54:63:07,-73,Netz,14.43759522,48.98477534,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564503715000,68:ff:7b:54:6f:e4,-83,JD25,14.43751867,48.98500282,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5180
1564503722000,68:ff:7b:54:6f:e5,-77,JD13,14.43747843,48.9851107,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1565374465000,68:ff:7b:54:ae:40,-87,Thaleruv_dum_1,14.32020553,48.81098347,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564570156000,68:ff:7b:a9:4e:7d,-87,Inet_ziska2,14.47441945,48.97841339,10,[WPA2-PSK-CCMP][WPS][ESS],,22417
1564503511000,68:ff:7b:ab:08:48,-89,TP-Link_0849_5G,14.43941726,48.98326129,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5200
1564503518000,68:ff:7b:ab:08:49,-77,TP-Link_0849,14.43926338,48.98326216,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564504022000,68:ff:7b:ab:0e:6c,-89,Jack 5G,14.43475183,48.98794161,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5240
1564504029000,68:ff:7b:ab:0e:6d,-87,Jack,14.43472583,48.9880321,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,42427
1564502744000,68:ff:7b:ab:3a:02,-85,Novotný,14.44265505,48.98225642,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564503903000,68:ff:7b:ab:47:a0,-85,Crepsik,14.43577577,48.98661919,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564503941000,68:ff:7b:ac:22:d0,-85,Martina 5g,14.43535778,48.98702544,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5240
1564503945000,68:ff:7b:ac:22:d1,-83,Martina,14.43535121,48.9870645,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564503740000,68:ff:7b:ac:4a:2d,-75,Starnet_Nováková_5G,14.43733688,48.9853519,4,[WPA2-PSK-CCMP][WPS][ESS],,-5220
1564503740000,68:ff:7b:ac:4a:2e,-75,Starnet_Nováková,14.43733688,48.9853519,4,[WPA2-PSK-CCMP][WPS][ESS],,72442
1565374063000,68:ff:7b:ac:6c:e7,-85,STARNET-.-Dobici,14.31839545,48.80626012,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564570544000,68:ff:7b:ac:71:ff,-74,Kaktus_5G,14.47699295,49.00482808,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5180
1564570544000,68:ff:7b:ac:72:00,-77,Kaktus,14.47699295,49.00482808,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564232115000,68:ff:7b:ac:72:3f,-88,STARNET_Kobliha 2,14.31482065,48.80780213,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,42427
1588691915000,68:ff:7b:ac:8a:a1,-83,STARNET-Kellenbergerova_5G,14.31070607,48.80092246,66,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,-5240
1564234148000,68:ff:7b:ac:8a:a2,-80,STARNET-Kellenbergerova,14.31123959,48.80117275,18,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,32422
1564232931000,68:ff:7b:ac:91:2f,-78,Starousek-Domov,14.31025543,48.80258338,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564570240000,68:ff:7b:e3:c4:15,-89,Ctvrtnik 2 4G,14.47168856,48.98304024,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1565374622000,68:ff:7b:e3:d5:c4,-88,Pilar,14.32206438,48.81242995,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,22417
1564570289000,6a:e2:8c:98:e4:c1,-90,,14.47349778,48.9884745,12,[WPA2-PSK-CCMP][ESS],,-5260
1564503711000,6c:19:8f:08:0b:88,-83,Fifi,14.43754462,48.98494989,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1564503789000,6c:19:8f:08:0e:26,-83,Anna,14.43716327,48.98607836,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,32422
1564503673000,6c:3b:6b:1c:65:92,-72,,14.43758803,48.98463492,4,[WPA2-PSK-CCMP][ESS],,-5620
1565373967000,6c:3b:6b:26:31:a7,-86,PD,14.31644486,48.80586807,5,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564503343000,6c:3b:6b:27:8d:e6,-86,STARNET-800555025,14.44171049,48.98254311,5,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564504629000,6c:3b:6b:27:f5:69,-71,krskovi,14.42652389,48.98795625,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,112462
1564503719000,6c:3b:6b:2e:17:37,-82,nancy,14.43749032,48.98506486,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,82447
1564570017000,6c:3b:6b:3d:d5:f9,-88,MikroTik-3DD5F9,14.4789818,48.97370677,8,[ESS],,12412
1564570526000,6c:3b:6b:3f:f6:95,-82,STARNET-120-693-02,14.47683535,49.00336344,12,[ESS],,-5540
1564570366000,6c:3b:6b:47:e6:22,-85,STARNET-37-573-05,14.47541235,48.99082605,10,[ESS],,-5580
1564570272000,6c:3b:6b:55:87:ac,-84,2GH,14.47205983,48.98636784,12,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,32422
1564504584000,6c:3b:6b:62:ff:6d,-84,STARNET-330-712-12,14.42638757,48.98857478,3,[ESS],,-5620
1564231717000,6c:3b:6b:63:03:35,-58,STARNET-069-UJe-243M,14.31329419,48.80579489,3,[ESS],,-5600
1584895719000,6c:3b:6b:63:03:ff,-86,STARNET-30-34-1-23-V,14.30520941,48.79303265,11,[ESS],,-5580
1564570202000,6c:3b:6b:63:06:0d,-62,STARNET-0-211-81,14.47318628,48.97868668,10,[ESS],,-5540
1564503530000,6c:3b:6b:63:06:1f,-80,STARNET-195-707-90,14.43900504,48.98324539,3,[ESS],,-5600
1564503544000,6c:3b:6b:63:07:09,-80,STARNET-165-473-21,14.43870107,48.98323607,3,[ESS],,-5560
1565374447000,6c:3b:6b:68:7f:0b,-82,KMC_EET,14.31996469,48.81077665,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,12412
1565374652000,6c:3b:6b:69:33:63,-81,STARNET-Krcma,14.32232941,48.81278455,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564570097000,6c:3b:6b:6e:e1:6a,-77,STARNET-120-041-53,14.47939119,48.97563243,11,[ESS],,-5540
1564504319000,6c:3b:6b:6e:e1:90,-75,STARNET-180-712-12,14.42950382,48.98759397,4,[ESS],,-5500
1564570163000,6c:3b:6b:6e:eb:72,-66,STARNET-90-211-81,14.47440287,48.9784052,10,[ESS],,-5640
1565375011000,6c:3b:6b:6e:ed:00,-78,STARNET-070-Urb-140,14.31861392,48.81558396,3,[ESS],,-5560
1564570216000,6c:3b:6b:6e:ed:7e,-86,necoss.net/ap434,14.47229341,48.97993743,10,[ESS],,-5500
1564503694000,6c:3b:6b:c7:ba:5e,-88,Internet,14.43759522,48.98477534,7,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,82447
1564503973000,6c:3b:6b:f2:a3:e3,-86,VesNet,14.4350837,48.9873589,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564570244000,6c:b7:49:6c:2a:d7,-87,Wi-Fi Patro,14.47169387,48.98327288,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1564232939000,6c:b7:49:8a:27:0b,-67,WLAN1-JH6LQ6,14.31030237,48.80251829,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
1564232376000,6c:fd:b9:2f:19:56,-75,CANYON_2F1956,14.31782318,48.80792235,9,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,42427
1564570104000,6e:3b:6b:7d:53:91,-87,aharp5gca,14.47886379,48.97595811,20,[WPA2-PSK-CCMP][WPS][ESS],,12412
1564570188000,6e:ff:7b:54:5d:b2,-87,STARNET Cajirna FREE,14.47434376,48.97841827,9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,92452
1564232520000,70:01:b5:30:da:b8,-85,Ucitele,14.31643432,48.80650812,7,[WPA2-PSK-CCMP][ESS],,62437
1564232511000,70:01:b5:30:da:b9,-86,Navstevy,14.31661619,48.80654322,6,[WPA2-PSK-CCMP][ESS],,62437
1564570128000,70:4d:7b:0e:30:f8,-80,ALERGO,14.47744789,48.9775591,13,[WPA2-PSK-CCMP][WPS][ESS],,52432
1564570128000,70:4d:7b:0e:30:f9,-78,Alergo FreeWiFi - heslo u sestry,14.47744789,48.9775591,13,[WPA2-PSK-CCMP][ESS],,52432
1564570132000,70:4d:7b:0e:30:fc,-85,ALERGO_5G,14.47691082,48.97745799,13,[WPA2-PSK-CCMP][ESS],,-5520
1565375107000,70:4d:7b:19:b1:98,-89,Okynko1,14.31854963,48.81568327,3,[WPA2-PSK-CCMP][WPS][ESS],,112462
1564503934000,70:4d:7b:1d:84:00,-89,John,14.43537996,48.9869373,3,[WPA2-PSK-CCMP][WPS][ESS],,122467
1564503101000,70:4d:7b:1d:84:60,-88,Otto,14.44220452,48.98295951,147,[WPA2-PSK-CCMP][WPS][ESS],,132472
1564570554000,70:4d:7b:4d:cf:98,-89,ASUS,14.47744422,49.00564267,11,[WPA2-PSK-CCMP][WPS][ESS],,132472
1564570428000,70:4d:7b:5f:7d:d0,-86,AutoservisDZ,14.48195859,48.99932093,11,[WPA2-PSK-CCMP][ESS],,12412
1588691508000,70:4d:7b:8c:71:e0,-85,Luky0010_Private,14.30708458,48.80030838,4,[WPA2-PSK-CCMP][WPS][ESS],,32422
1588691508000,70:4d:7b:8c:71:e4,-86,Luky0010_Private_5G,14.30708458,48.80030838,4,[WPA2-PSK-CCMP][WPS][ESS],,-5540
1564504650000,70:4d:7b:d1:8f:20,-90,Barborka2G,14.42620421,48.98771,3,[WPA2-PSK-CCMP][WPS][ESS],,122467
1564232821000,70:4d:7b:d6:35:dc,-92,AtelierSpojovaci,14.31053835,48.80416776,8,[WPA2-PSK-CCMP][WPS][ESS],,132472
1564503775000,70:4d:7b:d6:4e:6c,-85,ASUS_6C,14.43715735,48.98582105,4,[WPA2-PSK-CCMP][WPS][ESS],,132472
1564503955000,70:4f:57:11:9d:49,-88,Velkej Pařmen,14.43522366,48.9871567,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1564503846000,70:4f:57:21:7d:80,-87,LaR,14.43627904,48.98638212,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,62437
1564503948000,70:4f:57:34:11:98,-82,Marty 5,14.43532845,48.98709225,3,[WPA2-PSK-CCMP][WPS][ESS],,-5200
1564503955000,70:4f:57:34:11:99,-82,Marty 2 4,14.43522366,48.9871567,3,[WPA2-PSK-CCMP][WPS][ESS],,112462
1564503818000,70:4f:57:34:2e:16,-87,Radka,14.43674515,48.9861913,4,[WPA2-PSK-CCMP][WPS][ESS],,132472
1564503771000,70:4f:57:36:f6:d5,-90,Mirda,14.43717441,48.985768,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,-5180
1564503775000,70:4f:57:36:f6:d6,-81,Mirda,14.43715735,48.98582105,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,32422
1564232686000,70:4f:57:37:03:ed,-87,LuckyNet_Becksted_CK,14.31308473,48.8056582,7,[WPA2-PSK-CCMP][WPS][ESS],,22417
1564503715000,70:4f:57:37:04:4c,-82,TP-Link_044D_5G,14.43751867,48.98500282,4,[WPA2-PSK-CCMP][WPS][ESS],,-5180
1564503719000,70:4f:57:37:04:4d,-80,TP-Link_044D,14.43749032,48.98506486,4,[WPA2-PSK-CCMP][WPS][ESS],,112462
1564502744000,70:4f:57:37:06:81,-86,STARNET_KULHAN_2G,14.44265505,48.98225642,5,[WPA2-PSK-CCMP][WPS][ESS],,12412
1564503889000,70:4f:57:37:19:17,-84,STARNET_1917,14.43599547,48.986503,3,[WPA2-PSK-CCMP][ESS],,22417
1564503441000,70:4f:57:42:29:37,-84,TP-LINK-GOD,14.44078443,48.98339101,4,[WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
1564570261000,70:4f:57:6e:6c:b3,-88,Kacirkovi,14.47172695,48.98490785,12,[WPA2-PSK-CCMP][WPS][ESS],,112462
1564503778000,70:4f:57:6e:7c:9d,-85,TP-Link_ELLA,14.43716294,48.98587567,4,[WPA2-PSK-CCMP][WPS][ESS],,112462
1565373994000,70:4f:57:97:93:cd,-76,DOMA2 4GHz,14.31701499,48.80590877,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK+FT/PSK-CCMP+TKIP][WPS][ESS],,72442
1564232485000,70:4f:57:97:93:ce,-91,DOMA2 4GHz,14.31721323,48.80653199,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK+FT/PSK-CCMP+TKIP][WPS][ESS],,-5180
1589042020000,70:4f:57:a2:4d:62,-80,Pampuschova,14.31005103,48.8007736,16,[WPA2-PSK-CCMP][WPS][ESS],,32422
1564232817000,70:4f:57:a9:04:c1,-85,TP-LINK_185E68,14.31054557,48.80426466,7,[WEP][ESS],,22417
1564503761000,70:4f:57:b0:91:19,-87,STARNET_911a,14.43723288,48.98564538,4,[WPA2-PSK-CCMP][WPS][ESS],,-5180
1564503750000,70:4f:57:b0:91:1a,-84,STARNET_911a,14.43731256,48.98548191,4,[WPA2-PSK-CCMP][WPS][ESS],,42427
